objID,ra,dec,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z
587744873716384238,132.74163008,11.95222971,24.95112,21.90481,20.53582,19.16571,18.52882
587744873716384210,132.74172609,11.90632477,25.40364,21.60406,20.18774,18.8906,18.14704
587745541047321465,132.74179291,11.61132878,23.57802,24.48647,22.77358,21.89729,21.84005
587745243083572328,132.74203736,11.86554112,23.79462,23.75722,22.64108,22.11519,21.63771
587745243083572407,132.74211813,11.79262535,24.86548,23.92698,22.85423,21.97432,21.48414
587745243083572151,132.7421485,11.78211344,23.82742,21.85728,20.40586,19.69973,19.24136
587745243083571397,132.74229764,11.87285542,15.30794,14.08874,15.06584,14.90895,12.19108
587744873716384005,132.74230467,11.98354039,17.63028,16.33565,15.91079,15.71536,15.67037
587745541047321706,132.74259946,11.72342263,24.16792,23.81737,22.39982,21.67359,21.93836
587745541047321303,132.74269056,11.68185132,25.30393,22.37659,20.9292,19.58289,18.85903
587744873716449600,132.74272872,12.0521441,20.71553,19.72389,19.38576,19.29294,19.38553
587745243083572358,132.79416995,11.8263731,25.69381,24.47521,22.4376,21.23859,20.47237
587744873716449762,132.79428564,11.98157417,24.21266,21.76874,20.39327,19.17226,18.4793
587744873716450083,132.7943121,11.93740203,24.55741,25.62977,22.23403,22.43851,21.30162
587745541047321177,132.79433326,11.59852251,21.533,20.00789,19.50866,19.25299,19.1837
587745243083571731,132.79442007,11.90946909,19.05165,16.87159,15.91733,15.63229,15.47829
587745243083571724,132.79452254,11.8761873,25.13832,22.65537,24.03806,22.12495,24.01832
587745243083571689,132.79459591,11.89070167,19.50605,17.16806,16.15535,15.81539,15.66051
587745541047320911,132.79489364,11.6641238,16.33843,14.94418,14.44031,14.3263,14.25426
587745541047321196,132.79491311,11.69008504,24.10005,20.47544,19.00188,18.12681,17.59751
587744873716450163,132.79502892,12.02827992,23.2788,24.10277,23.89546,21.48011,20.6657
587745243083572351,132.79505381,11.79799889,23.48494,25.05206,22.49329,21.89628,20.58255
587745541047320834,132.7951049,11.58481559,17.5556,16.20078,15.75502,15.59814,15.55792
587744873716449625,132.79512813,11.95278916,22.09325,19.55089,18.20814,17.66729,17.34383
587745243083572423,132.79519197,11.82786308,24.59486,24.0823,23.18953,20.95232,19.70945
587745541047321734,132.79528722,11.64152882,24.07185,23.81927,22.71924,23.00373,22.85308
587745243083571615,132.7952961,11.81383537,24.2799,25.11547,24.71852,22.09011,20.89103
587745541047320898,132.79532612,11.6475354,24.51922,24.79528,24.67784,24.63497,21.17715
587745243083571612,132.79541073,11.81636188,18.80261,16.56978,15.59706,15.22583,15.0353
587745243083636948,132.84447228,11.90210271,22.85923,22.9927,22.05341,22.55536,22.04423
587745541047386995,132.84479411,11.71179469,24.08741,22.34883,20.91445,19.33868,18.49522
587745243083636813,132.84500833,11.80046824,13.44095,14.52986,15.08258,14.72312,9.366229
587744873716450117,132.84502325,11.95400298,25.15332,24.94104,22.37214,21.35952,20.3511
587745541047386799,132.8450338,11.67503587,23.03801,20.46063,18.98549,18.04613,17.52244
587745541047387040,132.84529623,11.69167641,22.64446,25.06965,24.1529,25.10649,22.94205
587745243083637856,132.84541842,11.84298218,25.20428,23.89845,22.52306,21.1688,20.5714
587745243083636810,132.84545834,11.81372839,14.14289,14.02823,15.58597,15.14239,12.41842
587745243083636799,132.8456543,11.82029568,14.58448,13.45744,15.01452,14.88979,13.10275
587745541047386207,132.84568582,11.68513608,18.11553,16.51504,15.90774,15.68824,15.58558
587744873716449805,132.84573005,11.98191583,21.76004,24.97632,24.9781,24.41388,23.10222
587745243083637015,132.8921477,11.78214858,15.74081,14.47606,14.01087,13.88321,13.84971
587745243083637879,132.89231724,11.7919464,22.86061,23.4087,21.58247,20.02041,19.08195
587745541047386876,132.89232964,11.7380952,22.54509,20.12125,19.00092,18.5454,18.31392
587745403608564012,132.89246059,11.59989371,18.30387,15.78943,14.71217,14.34893,14.15121
587745541047386424,132.89246146,11.73149112,24.33079,21.80478,21.09163,19.53569,19.08289
587745541047386377,132.89266649,11.76486077,17.17608,15.3499,16.43444,14.45271,14.3354
587745243083637522,132.89266687,11.87523521,20.22956,18.12597,17.2353,16.93773,16.7034
587745243083637039,132.89271087,11.84845265,15.07791,13.92031,14.81645,14.12551,13.41041
587745243083637882,132.89273721,11.80593114,23.43348,23.92039,22.20612,22.51015,21.14308
587745541047387339,132.89274429,11.67029512,24.33606,23.49678,22.04883,21.31041,20.78345
587745243083637068,132.89280433,11.82883752,14.25099,13.56349,12.70799,12.61699,12.60638
587745243083637038,132.89295805,11.85289057,12.25167,10.96302,10.68369,10.77441,13.16554
587745403608564259,132.89298329,11.60602804,23.3089,22.56937,21.19315,19.77465,18.91665
587745541047386957,132.89299713,11.75764695,24.47709,23.17389,21.52933,20.67954,20.30878
587744873716515715,132.8930334,12.04862769,25.68485,23.59176,22.47512,21.63541,21.28386
587745541047387490,132.89305049,11.624633,25.51433,24.09488,23.63058,21.5322,20.52668
587745541047386945,132.89323246,11.62016516,23.31237,20.79816,19.42338,18.10856,17.45126
587745541047387334,132.89330778,11.64403897,24.4784,25.6192,22.49415,24.58336,23.315
587745541047387025,132.93809174,11.63984007,24.80974,22.25623,20.81718,19.54447,18.91081
587745541047387058,132.93835998,11.68458043,22.31164,21.98932,21.94087,21.99343,21.99909
587745243083637336,132.9383682,11.94864963,14.9532,13.78684,15.28578,13.91873,13.29397
587745243083637951,132.93843492,11.86939111,23.12416,23.53858,21.58312,21.14436,20.59562
587745243083637940,132.93870645,11.84297357,25.76742,23.22457,21.53115,20.88807,20.30928
587745243083637681,132.93895374,11.78983563,22.19273,24.93013,24.45424,22.86912,23.15316
587745243083637931,132.93895578,11.81237667,23.3273,23.16327,21.90422,21.54919,21.40984
587745243083637225,132.93899646,11.79847569,23.08293,21.88356,21.59438,21.06033,20.95275
587745243083637964,132.93923321,11.9122975,23.29642,23.03582,21.47997,20.14874,19.47066
587745243083637551,132.93938388,11.90978833,22.2954,19.66597,18.14322,17.14423,16.55623
587745243083637972,132.93939655,11.92355537,23.76084,23.59539,22.52914,22.32001,20.89914
587744873716515154,132.93948903,11.96471276,20.38378,17.68902,16.45437,15.92277,15.61883
587745403608629297,132.93956415,11.60934858,23.1418,25.08561,22.15599,22.71473,22.84391
587745541047256094,132.6076782,11.65533353,23.69371,23.49756,22.76626,22.31368,22.68328
587744873716383770,132.60818127,12.03453816,23.50816,21.6261,20.04628,18.43321,17.51888
587745541047255423,132.60820465,11.57278435,20.89074,20.06179,19.78374,19.64035,19.59132
587745541047255450,132.60832713,11.67583803,22.07458,19.78436,18.42951,17.9187,17.68468
587745243083506616,132.6083564,11.8492495,23.44104,24.20737,22.61449,22.5409,21.54708
587745541047255872,132.60859689,11.58564156,24.06191,21.72813,21.07199,20.72337,20.2912
587744873716384308,132.60875346,11.96620266,22.45907,21.95184,21.34356,20.94787,21.56994
587745541047255422,132.60876318,11.56634438,21.47619,19.28118,18.30198,17.91378,17.72767
587745243083506593,132.608764,11.77429526,24.68468,25.16915,22.82917,23.25205,23.01164
587744873716383769,132.6088006,12.03608253,16.9522,14.99704,14.19996,13.96153,13.83226
587744873716383760,132.60905709,11.95541996,15.66431,14.54397,14.19882,14.05517,14.06967
587745243083506418,132.60909448,11.84772956,22.82551,22.65163,22.10413,21.99788,22.02497
587745243083506059,132.65910985,11.75613539,20.57761,17.94109,16.74857,16.28676,16.05333
587745243083505881,132.6594825,11.77758206,23.95817,24.29794,24.42592,24.48108,21.02495
587745541047255232,132.6598547,11.59220749,19.02375,17.2972,16.65367,16.47478,16.41215
587744873716384200,132.66013078,12.00210711,22.29525,20.67932,19.09005,17.91752,17.25274
587744873716384368,132.66039626,11.93144428,23.81467,22.30512,22.37794,21.12741,20.79025
587745243083506475,132.66047401,11.8008216,23.71964,22.3918,21.10272,20.60116,20.22308
587745243083506444,132.66052829,11.74257905,22.51719,22.55379,22.1584,21.3863,22.43548
587745541047255330,132.66053221,11.71300977,19.84991,18.26293,17.64368,17.39108,17.25552
587744873716384385,132.66054312,11.97316636,22.65566,21.35911,20.9768,21.07022,21.0195
587745243083505825,132.66063654,11.71908719,23.79659,22.64176,21.51999,20.09138,19.30852
587745243083505877,132.66068519,11.77678141,17.53023,15.82551,15.18453,14.9444,14.8767
587744873716384597,132.66069248,11.9759316,24.83768,24.17728,22.95314,21.11721,20.97173
587744873716384412,132.66069487,12.04994623,23.49375,22.41447,20.97784,20.26656,20.06226
587744873716384638,132.66070894,12.03505248,24.37435,25.62405,24.95482,25.33109,20.21252
587745243083571828,132.71305427,11.79216893,21.95088,19.4235,17.94215,17.19942,16.79799
587744873716384640,132.71309765,11.9324326,23.92011,25.91768,25.4671,25.1096,20.34772
587744873716384150,132.71312938,11.98765996,21.46759,20.13601,19.73719,19.65379,19.59965
587745243083571842,132.71333157,11.86583614,21.93405,19.22514,17.80084,17.13341,16.74089
587744873716384219,132.71345344,12.02708599,24.91987,20.65758,19.32769,18.08059,17.45421
587744873716384446,132.71348955,11.99758021,26.11542,21.96075,20.41693,19.33114,18.81956
587745243083571835,132.71356337,11.83595291,21.95025,19.1958,17.74387,16.97036,16.52506
587744873716384426,132.71363705,11.90991973,24.80988,22.48475,21.05054,19.94643,19.33962
587745541047321431,132.71377316,11.64351208,23.64876,22.98775,21.56887,20.30181,19.57033
587745243083571285,132.71384844,11.79779143,24.85084,21.57993,20.08161,18.88242,18.1893
587744873716383894,132.71416249,11.94583366,21.75863,23.34042,23.16887,21.83811,22.68774
587745243083571485,132.76725304,11.86561857,23.40468,23.29156,21.96749,20.81311,20.15431
587744873716449838,132.76729291,11.9284169,23.02542,21.95511,20.5209,19.85335,19.6595
587745541047321248,132.76731119,11.69352119,23.85312,21.37135,20.02435,19.26197,18.78703
587745541047320814,132.7673486,11.67304791,22.64159,25.35891,23.61485,23.20082,22.81248
587744873716449849,132.76756152,11.95874695,22.59826,22.43443,21.96764,21.92702,22.88456
587744873716449844,132.76756211,11.93849524,23.34658,22.46904,21.59997,21.25037,20.9325
587745243083572414,132.76773388,11.77321476,23.55562,26.07171,23.08836,21.41204,20.37116
587745403608564037,132.76783553,11.57403698,22.83154,20.68278,19.26237,18.40345,17.92489
587745541047321906,132.76789944,11.65492553,25.19788,25.66846,24.62478,24.13475,21.1751
587745541047321700,132.76791981,11.58730632,24.00245,23.71334,22.61463,21.28865,20.33095
587744873716449602,132.76793733,11.97668907,23.13583,20.487,19.04766,18.11027,17.58445
587744873716449848,132.7680307,11.956711,22.74389,22.68457,22.80668,21.97028,21.96828
587744873716449781,132.76810261,11.9605046,21.44791,25.74973,25.91742,25.37219,22.25314
587745243083571895,132.76815795,11.84660885,20.92007,18.49793,17.34793,16.92025,16.70665
587744873716449608,132.76826903,11.99482764,24.52049,23.96871,22.57643,21.32767,19.8961
587745541047321849,132.76836373,11.64053079,24.33706,24.93119,24.73283,22.27439,22.53909
587745243083571480,132.76867501,11.86275658,15.64193,14.36596,13.86331,13.67199,13.65318
587745541047321727,132.76870699,11.71953571,24.5722,25.03187,25.90471,24.6202,19.39928
587745541047321175,132.7687095,11.69699499,22.50458,20.13329,18.62642,17.51772,16.82694
587745243083571966,132.76871482,11.88373192,24.37934,21.97035,20.38008,19.15421,18.50443
587744873716449921,132.81930697,11.96159982,23.83729,22.82274,22.94427,24.07808,21.34076
587745243083571543,132.81953759,11.75814415,14.21878,14.55768,15.3003,15.18805,11.93484
587745403608563889,132.81974496,11.5812731,19.0776,16.85916,15.98814,15.69471,15.52778
587744873716449647,132.81983663,11.94415917,21.62794,18.69997,17.16641,16.08335,15.45393
587745243083571658,132.8199204,11.84413512,14.62744,13.94917,15.29116,14.68449,12.88037
587745541047321773,132.81998224,11.68404554,24.34296,23.99323,22.52314,20.59631,19.69804
587745243083571544,132.82005345,11.76156086,15.87002,14.46768,13.94174,13.76535,13.71414
587745243083571738,132.82023367,11.82740489,19.26274,16.82332,15.74228,15.3335,15.16088
587745243083638006,132.82063266,11.89454235,23.9289,24.68378,23.07658,21.34309,20.24645
587745243083638011,132.86358881,11.85099673,23.79386,26.35505,23.60924,21.43539,19.92544
587745541047386266,132.86361414,11.69965748,18.04939,16.83928,16.46744,16.33431,16.2816
587745243083636889,132.86371914,11.79249127,16.00011,14.94527,14.6239,14.52067,14.50741
587745541047387144,132.86385244,11.75110308,23.35266,22.82154,22.7335,21.63527,21.06824
587745541047386211,132.8640506,11.61922197,23.11942,22.28934,21.70284,21.64244,21.59534
587745243083636934,132.86422877,11.89069667,14.22227,14.24892,15.08441,14.73364,12.45413
587745541047386278,132.86441067,11.73216538,24.02325,21.95301,22.34221,24.24418,21.46047
587745243083637026,132.86453393,11.8840009,15.74289,14.4505,14.00038,13.90815,13.80979
587744873716450186,132.86456442,11.97174088,26.07033,24.15727,22.40555,21.6824,20.67647
587745541047386238,132.86461226,11.66642928,22.53677,20.59053,19.75797,19.48531,19.32259
587745541047387491,132.86469144,11.74783434,24.45445,25.50194,23.62247,22.00359,21.03738
587745541047386275,132.86478586,11.72389177,24.67057,21.70826,20.12238,18.52335,17.66541
587745403608629580,132.91118679,11.57461174,25.61288,24.9725,23.01036,21.15576,20.27783
587745541047387192,132.91131761,11.76037893,23.31415,22.22403,20.96103,20.32536,19.94265
587745541047386440,132.91137943,11.7103661,15.6142,14.37638,13.9467,13.851,13.79754
587745541047386961,132.91140752,11.77031947,23.82003,21.42807,19.9556,18.78626,18.15494
587745403608629584,132.91150136,11.60287746,22.15948,19.81451,18.36409,17.47928,17.00574
587744873716515712,132.91165549,11.96133493,25.13899,25.29204,22.50463,21.07937,20.60043
587745541047386418,132.91169357,11.65051904,19.14276,17.11661,16.35075,16.06286,15.92881
587744873716515635,132.91171532,11.95874134,23.82322,23.68258,22.33642,22.39016,22.05621
587745541047387505,132.91192494,11.75858291,24.49236,24.58917,22.98594,21.46667,20.6795
587744873716515401,132.9119749,11.99735832,23.42287,22.9566,22.74406,23.56761,21.52844
587745243083637627,132.912074,11.93894081,24.6831,21.7481,20.24071,19.58187,19.26712
587745243083637774,132.912084,11.91980184,23.89459,22.68454,22.00497,21.80145,20.92082
587745403608630203,132.91220414,11.57712347,23.54604,24.82645,22.84569,22.86263,22.88164
587745541047387018,132.91228991,11.70080096,23.99619,24.38024,23.03856,21.76327,21.15968
587745541047386953,132.91243706,11.63847755,23.67499,20.88145,19.48818,18.38109,17.78763
587744873716514843,132.91252407,11.97988575,22.24351,21.4113,19.96558,18.27612,17.17084
587745403608630492,132.96403788,11.5945384,24.28773,25.73251,25.17121,24.70394,21.17677
587744873716515333,132.96409034,12.02809922,26.12073,21.38859,19.94475,18.7562,18.11717
587745403608629832,132.96417255,11.5969004,21.51024,21.2602,21.05207,21.0136,21.15638
587744873716318405,132.60142032,11.87670183,17.32517,15.70171,15.08291,14.87046,14.82438
587745243083506128,132.60142269,11.77235436,22.79255,21.22997,19.85127,18.65321,18.05786
587745541047255159,132.60142644,11.65899363,23.07351,20.8882,19.66402,19.14456,18.86772
587745243083506756,132.60148806,11.85680818,24.11815,24.64293,23.67034,22.16276,21.16766
587744873716318810,132.60150239,11.86884314,23.75164,22.97602,25.07142,25.27236,23.88664
587744873716318510,132.60185854,11.91270978,23.1316,20.01595,18.72606,18.20339,17.89781
587745541047256192,132.60194667,11.56302269,25.16865,23.89943,22.82306,22.35011,21.62413
587745243083506581,132.60194748,11.76168046,25.36977,24.34519,22.25289,21.44664,20.40331
587744873716384180,132.60209408,11.99013964,22.708,20.93468,19.58508,18.92687,18.54308
587745243083506585,132.60244686,11.7699193,25.37562,24.0274,22.45452,22.0994,21.72317
587744873716384531,132.64990367,11.94509273,23.55913,24.58077,22.49151,21.31566,21.14764
587744873716384370,132.65002734,11.96947933,24.6137,22.24269,21.81652,21.43973,20.85113
587745541047255469,132.65003348,11.57087619,22.39979,20.18208,18.68431,17.18134,16.37976
587745541047256249,132.65035803,11.70528765,24.11614,23.75796,23.74444,22.43512,21.8164
587745243083505905,132.65040106,11.81680508,23.79388,25.26868,24.16507,24.03907,20.66275
587745541047255225,132.65045276,11.61832088,18.89466,16.72761,15.86458,15.59074,15.45927
587744873716383819,132.65050552,12.04038879,16.44343,14.37308,13.62845,13.3715,13.24801
587745243083505824,132.65053151,11.7216807,15.10203,13.20342,12.44794,12.21124,12.10148
587745243083506476,132.65064517,11.83678598,25.65883,22.9822,21.53082,20.22592,19.51149
587745243083506472,132.65072772,11.82334287,23.6701,23.11169,23.86968,23.10288,23.29586
587745541047255246,132.65076446,11.66492753,23.07465,23.34626,23.36261,22.88138,21.75425
587745541047255226,132.65082306,11.61604363,22.15876,19.57528,18.11521,17.36636,16.97661
587745243083506484,132.65093269,11.84472487,24.11017,23.10122,21.57883,20.16538,19.3966
587745541047255247,132.65110777,11.66670691,22.61201,25.67596,25.25381,23.73159,23.22455
587745243083506427,132.65120272,11.73016356,22.62771,22.04424,21.55109,21.50327,21.12905
