z,petroMag_r
0.1964222,17.70989
0.1469086,17.49984
0.146986,17.49984
0.1458141,17.33085
0.1457884,17.33085
0.08531589,17.3755
0.08533268,17.3755
0.1115342,17.27192
0.1115762,17.27192
0.1317515,17.72997
0.1318346,17.72997
0.1051148,16.62143
0.1051231,16.62143
0.143321,16.42768
0.1433127,16.42768
0.1426643,17.3335
0.1425752,17.3335
0.1147671,17.31726
0.114886,17.31726
0.02454983,17.57374
0.02456806,17.57374
0.02544127,16.8372
0.02547421,16.8372
0.1456643,17.67866
0.1455541,17.67866
0.1447333,17.28935
0.1447903,17.28935
0.06849346,16.24642
0.1652734,17.65796
0.1653528,17.65796
0.06846794,16.24642
0.02935209,16.73047
0.02934603,16.73047
0.07834522,16.68871
0.07833065,16.68871
0.1442851,17.77197
0.1442514,17.77197
0.0305662,16.88353
0.03055665,16.88353
0.3983405,18.46935
0.3985196,18.46935
0.4008307,19.15644
0.4011231,19.15644
0.1051127,17.224
0.1636054,17.88631
0.1636136,17.88631
0.05403,16.5157
0.05403657,16.5157
0.4004226,18.71386
0.4004543,18.71386
0.4452501,19.34763
0.4445358,19.34763
0.1315717,17.5266
0.1316501,17.5266
0.4344311,19.57982
0.4344183,19.57982
0.09263527,17.77853
0.09265137,17.77853
0.02473719,14.90818
0.02472693,14.90818
0.1063264,17.3251
0.1063117,17.3251
0.1976217,17.63833
0.1975687,17.63833
0.02440855,17.84991
0.02440353,17.84991
0.1871958,17.76897
0.1871185,17.76897
0.1915738,17.77738
0.1915691,17.77738
0.114918,16.62977
0.1149561,16.62977
0.1025869,16.02547
0.1026155,16.02547
0.1957647,17.90361
0.1956821,17.90361
0.1633082,17.45267
0.1632833,17.45267
0.1506217,17.80949
0.1506394,17.80949
0.08688999,17.17629
0.08690504,17.17629
0.08893291,17.79914
0.08893368,17.79914
0.1504044,16.95138
0.150418,16.95138
0.06897411,17.8765
0.06902908,17.8765
0.1031491,17.19949
0.1031611,17.19949
0.1619671,17.76693
0.161881,17.76693
0.1179373,16.33608
0.1178997,16.33608
0.1907928,17.33654
0.1905843,17.33654
0.1051881,17.224
0.1169669,17.47604
0.1169424,17.47604
0.1461749,16.42938
0.1461758,16.42938
0.1924228,17.87348
0.1924251,17.87348
0.1509135,17.38648
0.1508021,17.38648
0.1493796,17.01244
0.1494317,17.01244
0.142991,17.56113
0.1429282,17.56113
0.1163217,16.28625
0.1163445,16.28625
0.1157537,16.37485
0.1159065,16.37485
0.1463635,17.24808
0.1463623,17.24808
0.1479478,17.44488
0.1480077,17.44488
0.08743525,16.66615
0.08749852,16.66615
0.1817707,17.37803
0.1818362,17.37803
0.1508046,24.80194
0.1507341,24.80194
0.1376047,17.83478
0.1376822,17.83478
0.1811343,17.67878
0.181112,17.67878
0.1895427,17.22083
0.1896178,17.22083
0.4315567,19.21375
0.4313238,19.21375
0.2640756,18.02866
0.2641742,18.02866
0.3751611,18.78669
0.3751333,18.78669
0.09897913,17.58245
0.09893742,17.58245
0.1455293,16.81585
0.1454718,16.81585
0.1748944,17.39472
0.1749632,17.39472
0.1890898,17.39603
0.1891429,17.39603
0.375484,18.8924
0.3752446,18.8924
0.1805154,17.72579
0.1805565,17.72579
0.1281199,17.46431
0.1280197,17.46431
0.2047776,17.75805
0.2048856,17.75805
0.1475221,17.18594
0.1475909,17.18594
0.4819007,19.14447
0.4816247,19.14447
0.1163595,17.24575
0.1162293,17.24575
0.1020122,17.73991
0.1020315,17.73991
0.1389147,17.71746
0.1390083,17.71746
0.04540749,15.59249
0.04541377,15.59249
0.3222455,18.68473
0.3223461,18.68473
0.04818407,16.09082
0.04816078,16.09082
0.04799713,17.55299
0.04799229,17.55299
0.457015,19.81623
0.4571301,19.81623
0.1360121,18.82458
0.1360142,18.82458
0.08183263,15.54187
0.07880192,17.42157
0.1480582,17.19399
0.1481416,17.19399
0.03010719,15.61462
0.03011758,15.61462
0.1467246,17.56123
0.08787093,17.41383
0.146729,17.56123
0.1703727,17.40699
0.1703343,17.40699
0.04798143,15.99758
0.04797729,15.99758
0.1300257,16.87301
0.1300534,16.87301
0.0622877,16.64441
0.06224445,16.64441
0.09924556,17.33674
0.09919956,17.33674
0.09980882,17.49979
0.0997609,17.49979
0.04595817,17.29134
0.04591964,17.29134
0.128828,17.65743
0.1287592,17.65743
0.1802418,17.65838
0.1802791,17.65838
0.1801645,17.65604
0.1802058,17.65604
0.1797813,17.61013
0.1797384,17.61013
0.1427538,17.53621
0.1427014,17.53621
0.143296,17.14332
0.1432749,17.14332
0.0299026,16.86638
0.02990138,16.86638
0.2802759,20.20543
0.2803364,20.20543
0.1399723,17.74305
0.1399823,17.74305
0.1659714,17.19172
0.1659635,17.19172
0.1154857,17.19418
0.08806943,16.45003
0.08336029,16.04251
0.08543621,17.5304
0.1154118,17.19418
0.1054369,17.24049
0.1054397,17.24049
0.1555707,17.81583
0.1555678,17.81583
0.1434951,17.43347
0.08437574,16.09512
0.1151658,17.75884
0.1151743,17.75884
0.131595,17.25427
0.1315555,17.25427
0.1834685,17.61756
0.1834669,17.61756
0.1053334,17.57973
0.1053687,17.57973
0.1852124,17.80852
0.1852264,17.80852
0.131945,17.60562
0.1318131,17.60562
0.1628874,16.94345
0.162987,16.94345
0.2217774,17.69304
0.2216623,17.69304
0.1889917,17.62975
0.1888485,17.62975
0.327634,18.49455
0.3275979,18.49455
0.02958007,14.12984
0.02957562,14.12984
0.1967352,17.70008
0.1967419,17.70008
0.07899182,16.87852
0.07898407,16.87852
0.06992754,15.97233
0.06995656,15.97233
0.1059957,16.67526
0.1060308,16.67526
0.1433987,17.47462
0.1433729,17.47462
0.1630761,17.41748
0.1631002,17.41748
0.1677064,17.50587
0.1677361,17.50587
0.06963571,16.6649
0.06961987,16.6649
0.06917074,16.81105
0.06917019,16.81105
0.3571956,18.81215
0.3571834,18.81215
0.1948362,17.68633
0.1948758,17.68633
0.1466998,17.35984
0.1467087,17.35984
0.2259926,17.81952
0.2260023,17.81952
0.1047963,17.58601
0.1047717,17.58601
0.106395,17.03669
0.1063695,17.03669
0.1604136,17.03382
0.1604116,17.03382
0.1060654,16.97764
0.106096,16.97764
0.1692337,17.24287
0.1692354,17.24287
0.1639009,17.4623
0.1638563,17.4623
0.1853155,17.70532
0.1853538,17.70532
0.4430545,19.45085
0.4430333,19.45085
0.4345786,19.31623
0.07728115,17.8158
0.4530488,19.59186
0.154056,17.52502
0.07564896,16.47749
0.07331392,17.59926
0.03967798,16.67687
0.1542339,17.52552
0.0732161,16.68699
0.09668779,16.96803
0.0261616,19.01524
0.06771615,16.98725
0.06405301,17.25858
0.07103517,15.65177
0.1042341,17.79162
0.100121,16.75279
0.1041523,17.15183
0.1973805,17.43212
0.1297053,16.86946
0.06890327,17.10687
0.06825431,17.75174
0.1018361,17.34683
0.101946,17.32692
0.07000123,17.23919
0.02532525,15.74583
0.09974582,17.33362
0.1015744,17.82977
0.1250766,16.48995
0.1159787,17.36838
0.253788,17.98215
0.07748466,17.63552
0.02545308,17.29078
0.0947919,17.61673
0.3552101,19.0492
0.1069571,17.07184
0.04301266,17.14007
0.09981394,16.29995
0.07170694,17.20211
0.1291809,17.62078
0.1405835,17.69182
0.1171457,16.79078
0.09998409,17.35249
0.07214941,17.8349
0.07496322,16.72003
0.07223376,17.35339
0.07626165,16.69989
0.06954867,17.27537
0.07525416,15.41031
0.1005885,16.97729
0.07596699,17.73425
0.1008487,16.98761
0.0730024,16.86997
0.1856073,17.72765
0.06929749,17.70473
0.04020718,17.68825
0.1538416,16.9115
0.144182,16.75696
0.057577,16.40653
0.2164768,17.73685
0.09716308,17.06262
0.08978941,16.79852
0.1018376,17.79154
0.1803769,17.4943
0.1804413,17.56498
0.1552904,17.26032
0.1806096,17.42978
0.04919723,16.72244
0.3804409,19.21324
0.1551687,17.20024
0.1027181,16.28653
0.1000844,17.65215
0.0263642,14.63556
0.08145405,17.06891
0.08701199,19.28706
0.1432849,17.62551
0.3347733,18.48584
0.1017457,17.63401
0.0724737,16.96805
0.07276054,16.68444
0.1042028,17.52875
0.073263,16.53618
0.07199997,16.90636
0.07142497,17.27165
0.1432243,17.88092
0.1025819,16.84433
0.1514427,17.42547
0.1025652,17.43286
0.1016575,16.54141
0.1428059,17.74996
0.07152207,16.40671
0.07005271,17.21309
0.1058315,16.89833
0.1011821,16.76217
0.1013469,16.46972
0.101751,16.5622
0.1064283,17.18164
0.1958486,17.60135
0.105115,15.7784
0.1019094,17.42928
0.09304702,17.27657
0.07071868,15.44313
0.1012756,17.25684
0.07342023,17.75452
0.1106219,17.25234
0.1548597,17.70623
0.07048112,16.43399
0.07036572,17.42146
0.1555208,17.138
0.1022523,16.31327
0.2870612,19.16023
0.1497913,17.30027
0.4488498,18.83898
0.06982031,17.60203
0.06347754,17.47695
0.06333362,16.04441
0.04912869,14.74862
0.3491699,18.95393
0.0494328,17.54608
0.125505,16.55275
0.06919836,17.68475
0.1696022,17.38017
0.04020492,14.61245
0.2445746,17.93743
0.07242718,17.75969
0.1825936,17.58835
0.1316646,17.40288
0.09804571,17.03634
0.2049257,17.56884
0.04972108,16.27316
0.1457191,17.13288
0.2990559,18.08803
0.1491589,17.67459
0.1441977,17.27715
0.1445405,16.44182
0.3569357,18.63023
0.1477357,17.99475
0.09818915,17.19687
0.1023019,16.82652
0.1018322,17.32887
0.1030281,17.59479
0.1039736,16.92931
0.1041901,17.82199
0.06354818,17.56338
0.1049807,17.61097
0.106697,17.40905
0.07330822,17.32
0.07264832,15.41937
0.07291333,16.93974
0.02538989,17.61807
0.100444,16.7654
0.02502942,15.20102
0.1025543,16.87151
0.05322418,16.96083
0.1262529,16.85131
0.1392817,17.40652
0.1216745,17.34473
0.0398448,15.49607
0.1319309,17.68958
0.06863017,15.7553
0.123295,17.69774
0.1147687,17.4961
0.4851764,19.60636
0.02562819,16.00769
0.04967591,16.58806
0.03990258,17.34989
0.2644019,18.08754
0.0649112,16.52594
0.06426575,16.22588
0.1320367,17.59214
0.06140536,17.37318
0.04001609,16.33123
0.2763307,17.98326
0.3159215,18.70985
0.2832564,18.17404
0.1027581,16.59145
0.3166954,18.72066
0.1240465,17.66314
0.1034606,17.4782
0.1025379,16.78621
0.105118,16.20461
0.04012571,16.49664
0.1459145,17.78444
0.1043065,17.19995
0.029541,16.17573
0.1296926,17.03811
0.4124908,19.08903
0.313622,18.31829
0.1491121,16.84326
0.4848547,19.3937
0.1450429,16.6857
0.3595366,18.88987
0.1005673,17.11047
0.4563873,19.44652
0.09595458,16.44904
0.1454927,17.42615
0.1316672,17.43801
0.04832833,16.71725
0.1317337,17.79506
0.4256098,19.32761
0.3613369,18.76513
0.09563468,17.05365
0.08981428,16.04398
0.09629714,17.64603
0.07335193,17.69807
0.1320293,17.11225
0.04074237,15.63557
0.06804425,17.08402
0.09355371,16.56074
0.06371803,16.73315
0.425127,19.13635
0.09486281,17.29073
0.1769621,17.69876
0.2986698,18.07509
0.145081,18.28215
0.09869838,16.38842
0.3427245,18.37559
0.09905367,18.04861
0.06895068,16.77678
0.1010453,17.42982
0.1017761,16.82052
0.09841608,17.17508
0.1018786,17.2771
0.09785093,18.63616
0.07314368,16.08355
0.07762039,17.23695
0.159024,17.16094
0.09816986,16.18576
0.04033846,14.61921
0.1251029,16.80906
0.1053436,17.33327
0.1323166,17.20025
0.132828,16.95431
0.0839747,17.23755
0.07556868,15.88527
0.1190861,17.10427
0.3139889,18.5452
0.145431,17.7061
0.07551581,16.7764
0.3573199,18.33242
0.07453321,16.87839
0.1040979,17.55077
0.3321812,18.57869
0.1322109,17.33522
0.1048234,17.25597
0.06149595,15.49643
0.0624137,18.49557
0.0621128,17.32948
0.07275676,17.54267
0.1453725,17.72388
0.1445692,17.49706
0.1449715,17.13197
0.3397282,18.23636
0.1044932,17.75139
0.1042414,17.72694
0.3744148,20.11066
0.04840347,17.00363
0.04872853,15.98455
0.3315665,19.10363
0.3604921,18.72025
0.1475813,17.43521
0.1938297,17.29972
0.02377577,17.34726
0.349905,18.46562
0.1470499,17.54469
0.0401581,15.72491
0.1731131,17.44456
0.07380059,15.93154
0.09825518,16.55892
0.1328653,17.72642
0.1308649,16.73449
0.1031938,17.13451
0.4029644,18.26666
0.1046114,17.56094
0.1595851,17.45132
0.1003072,17.49524
0.2763358,17.86662
0.1856601,17.81656
0.06389593,17.21167
0.1043554,17.21109
0.1205359,17.26313
0.104152,17.66133
0.4555967,19.18553
0.07530008,16.1377
0.04986571,16.47635
0.1144144,17.52855
0.1149396,17.54902
0.1154998,17.43992
0.3257706,18.61805
0.1211156,17.70392
0.1154942,17.12938
0.2310828,17.61342
0.07727171,16.03396
0.457085,19.16478
0.06160604,16.8398
0.1456774,16.80161
0.06191791,17.64504
0.3295006,18.15226
0.1322135,17.19954
0.07755527,16.55645
0.1325089,16.9864
0.2553241,17.72054
0.1512106,16.36543
0.1043242,16.54633
0.04093622,16.99207
0.04103979,16.17918
0.04026347,17.07739
0.04017433,16.23869
0.1517597,17.84473
0.02558509,14.24877
0.04018398,16.09278
0.4861318,19.77329
0.0188818,17.41472
0.07410645,17.25436
0.0400748,17.07263
0.02435665,15.94454
0.07680483,17.25643
0.1495135,17.32897
0.1494536,17.32897
0.02444746,14.61564
0.1046837,17.78914
0.09867249,17.62862
0.07344522,17.59594
0.07470901,17.56275
0.07401707,15.94361
0.04032306,17.21392
0.04013307,16.24056
0.07445212,16.40086
0.3512989,18.47646
0.07410009,16.49692
0.0893518,17.02154
0.02477735,15.91581
0.02454603,13.19106
0.40373,19.2276
0.1297796,17.62041
0.0737325,17.04324
0.05837996,17.90767
0.1561186,17.57403
0.2819104,17.48457
0.1148368,17.50588
0.4322039,18.69842
0.08622202,17.65591
0.08320615,17.95328
0.08317149,17.95328
0.06279471,17.19127
0.06274281,17.19127
0.08187883,17.5031
0.08190007,17.5031
0.2120927,17.63456
0.2121309,17.63456
0.08273041,16.49168
0.08267105,16.49168
0.04045619,17.01871
0.04046816,17.01871
0.06380355,17.52364
0.06381848,17.52364
0.2077058,17.77505
0.2076722,17.77505
0.08181827,17.7305
0.08184123,17.7305
0.2964524,18.0973
0.2966327,18.0973
0.07514119,17.59083
0.0751425,17.59083
0.08564827,17.47196
0.08555816,17.47196
0.0845182,16.92586
0.08505128,17.33728
0.08503111,17.33728
0.1855726,17.75817
0.1856458,17.75817
0.1367642,17.58959
0.1366601,17.58959
0.118573,17.69055
0.1185975,17.69055
0.1409405,17.10156
0.1372094,17.70944
0.1372757,17.70944
0.03421529,16.29249
0.08149458,17.67234
0.08153353,17.67234
0.1151485,17.03752
0.1154832,16.82097
0.2086434,17.38028
0.07863385,17.75125
0.0786449,17.75125
0.1771423,17.87187
0.04783129,14.64019
0.1814567,17.85236
0.1814881,17.85236
0.1815028,17.85236
0.08245291,17.39991
0.08245055,17.39991
0.08366308,16.56236
0.08380447,16.56236
0.08375164,16.56236
0.1063348,16.5701
0.1064316,16.5701
0.1063865,16.5701
0.07841632,17.40638
0.07842842,17.40638
0.07844994,17.40638
0.08248562,17.39991
0.107628,17.19341
0.1075672,17.19341
0.1075538,17.19341
0.1080355,17.30568
0.1080519,17.30568
0.07662505,16.82645
0.07661334,16.82645
0.0765987,16.82645
0.1080072,17.30568
0.08424002,17.83488
0.08419466,17.83488
0.08419517,17.83488
0.1069327,16.61107
0.1069485,16.61107
0.1069283,16.61107
0.1803463,17.71232
0.1802914,17.71232
0.1803568,17.71232
0.1156832,16.89084
0.1156672,16.89084
0.115693,16.89084
0.1147959,17.49106
0.1148679,17.49106
0.1148469,17.49106
0.04821821,16.22327
0.04818108,16.22327
0.04815651,16.22327
0.04780165,14.64019
0.04783902,14.64019
0.1155739,17.72381
0.1155807,17.72381
0.115599,17.72381
0.01872899,13.55831
0.01868817,13.55831
0.08147209,15.78955
0.08143599,15.78955
0.1897057,17.30933
0.189753,17.30933
0.08039512,16.82182
0.08028923,16.82182
0.0798575,15.17881
0.07982852,15.17881
0.08188421,17.69404
0.08191745,17.69404
0.07925592,17.42631
0.07930858,17.42631
0.07884105,16.03401
0.07882527,16.03401
0.07793158,17.58431
0.07790788,17.58431
0.07814492,16.15135
0.07819056,16.15135
0.09618144,16.5267
0.09616785,16.5267
0.09676105,16.25414
0.09667314,16.25414
0.09594817,15.73641
0.09590465,15.73641
0.09716325,17.2347
0.09715686,17.2347
0.4228654,19.05117
0.4224795,19.05117
0.1412453,16.80039
0.1412275,16.80039
0.07575763,17.75698
0.07582068,17.75698
0.09257895,17.33759
0.09256237,17.33759
0.09256561,17.33759
0.07545292,15.0217
0.07544716,15.0217
0.07545102,15.0217
0.0749653,15.89361
0.07502396,15.89361
0.07492028,15.89361
0.07551912,15.91759
0.07545163,15.91759
0.07547097,15.91759
0.05150722,17.27559
0.05153014,17.27559
0.05151412,17.27559
0.1073522,17.73567
0.1073957,17.73567
0.1073095,17.73567
0.1008841,17.42889
0.1008499,17.42889
0.1008631,17.42889
0.05464414,17.6421
0.05463815,17.6421
0.05460961,17.6421
0.07560726,17.1165
0.07563971,17.1165
0.07564235,17.1165
0.08181835,16.61501
0.08180752,16.61501
0.08182552,16.61501
0.06312609,17.01123
0.06307723,17.01123
0.06314352,17.01123
0.4384188,19.24851
0.4380002,19.24851
0.4386768,19.24851
0.394729,19.18154
0.3945879,19.18154
0.3949511,19.18154
0.0239933,16.19749
0.08616213,17.64219
0.08612785,17.64219
0.08619591,17.64219
0.1087997,17.45393
0.1088147,17.45393
0.108734,17.45393
0.1281423,17.63815
0.1280845,17.63815
0.1281856,17.63815
0.04527276,16.76994
0.04520881,16.76994
0.04524084,16.76994
0.2241322,17.24467
0.2240638,17.24467
0.2239941,17.24467
0.0829505,16.60308
0.08301924,16.60308
0.08302214,16.60308
0.08301255,16.86069
0.08301156,16.86069
0.08296697,16.86069
0.1390518,16.90513
0.1391267,16.90513
0.08393965,16.56866
0.1903999,17.47174
0.07090392,17.06558
0.07089903,17.06558
0.1904618,17.47174
0.1903827,17.47174
0.08240954,17.72443
0.0823179,17.72443
0.0823492,17.72443
0.09005839,17.26731
0.09005099,17.26731
0.09012602,17.26731
0.08493797,16.94625
0.08498629,16.94625
0.08499054,16.94625
0.1815138,17.89562
0.1815857,17.89562
0.138563,16.7499
0.138566,16.7499
0.08158752,17.91451
0.08160563,17.91451
0.1429118,17.34829
0.1430549,17.34829
0.08298806,16.31267
0.08300759,16.31267
0.08105461,16.8484
0.08098348,16.8484
0.1434972,17.54876
0.143682,17.54876
0.0240621,16.79731
0.0241006,16.79731
0.1415785,17.43508
0.141674,17.43508
0.142097,17.54451
0.1420017,17.54451
0.3769453,19.0769
0.377455,19.0769
0.3767654,19.07652
0.3770479,19.07652
0.08040848,15.95472
0.08055474,15.95472
0.02966637,17.82044
0.02970889,17.82044
0.02978901,17.81608
0.02973722,17.81608
0.1849048,17.22215
0.1849845,17.22215
0.04667956,17.87038
0.04663519,17.87038
0.04804822,17.85666
0.04806449,17.85666
0.07090705,17.22296
0.07083037,17.22296
0.184048,17.83408
0.1841405,17.83408
0.07104398,15.56468
0.07105324,15.56468
0.07243005,17.30853
0.07249513,17.30853
0.06078161,16.75776
0.06070141,16.75776
0.05361082,17.83331
0.05363306,17.83331
0.1367346,17.74433
0.1367299,17.74433
0.4519287,18.50864
0.4521466,18.50864
0.07343699,17.48624
0.07336727,17.48624
0.07207809,17.72853
0.07206238,17.72853
0.07420978,16.65065
0.07413772,16.65065
0.07542162,17.77708
0.07539388,17.77708
0.07347143,16.20152
0.07343925,16.20152
0.0479942,15.3126
0.04803713,15.3126
0.0718623,14.90884
0.0719073,14.90884
0.07043482,16.37981
0.07038177,16.37981
0.07421573,15.04244
0.1381873,17.59772
0.1381716,17.59772
0.07425647,15.04244
0.141127,17.73624
0.1412127,17.73624
0.07441834,17.40374
0.07438537,17.40374
0.07288244,17.36091
0.07283795,17.36091
0.07992429,17.81586
0.07991987,17.81586
0.07383871,17.82436
0.07387533,17.82436
0.160426,17.91508
0.1603551,17.91508
0.07028089,17.34085
0.07023641,17.34085
0.07298487,16.59952
0.07304507,16.59952
0.1505798,17.23267
0.1504617,17.23267
0.08068864,17.43171
0.08070159,17.43171
0.0725774,17.90418
0.07262118,17.90418
0.08101931,16.91999
0.08110743,16.91999
0.04663428,17.6769
0.04661145,17.6769
0.06395096,17.02775
0.06406992,17.02775
0.2074517,16.90812
0.207514,16.90812
0.2771569,18.3976
0.2768873,18.3976
0.01838058,16.88
0.01837594,16.88
0.09284145,16.71827
0.09298541,16.71827
0.1978933,18.15283
0.1977123,18.15283
0.08149993,16.34302
0.08142338,16.34302
0.1796719,17.86036
0.1795538,17.86036
0.0812284,16.6704
0.08124956,16.6704
0.02411415,15.12791
0.0240524,15.12791
0.4133609,19.06431
0.4129628,19.06431
0.4123699,18.35358
0.4116425,18.35358
0.08124218,16.33502
0.0812446,16.33502
0.4124621,18.73713
0.4115465,18.73713
0.1393913,17.8327
0.1394802,17.8327
0.08145343,17.11345
0.1271802,17.30433
0.1272085,17.30433
0.2577849,17.97892
0.2580081,17.97892
0.08321133,17.41065
0.08322532,17.41065
0.08531646,17.84196
0.08532061,17.84196
0.08266929,16.11062
0.08267879,16.11062
0.04452853,15.42298
0.04448018,15.42298
0.08230785,17.07555
0.08230802,17.07555
0.1497382,17.85545
0.1497135,17.85545
0.4094816,19.11036
0.4092829,19.11036
0.08212037,17.22417
0.08207536,17.22417
0.0830302,16.35643
0.0830057,16.35643
0.1051905,17.74754
0.10514,17.74754
0.1063628,16.66077
0.1063064,16.66077
0.09339594,17.19781
0.0933855,17.19781
0.08244217,17.7732
0.08242574,17.7732
0.1028446,17.82654
0.1028048,17.82654
0.08296633,17.09357
0.08297778,17.09357
0.08504505,16.1458
0.085047,16.1458
0.1528875,17.65708
0.09794778,17.65444
0.09796132,17.65444
0.1792906,17.60916
0.1792512,17.60916
0.0861132,17.54585
0.07919469,16.30948
0.07291006,16.75311
0.1840165,16.6606
0.184041,16.6606
0.08531048,17.53125
0.08526821,17.53125
0.1065729,17.49987
0.1065623,17.49987
0.08603068,16.51968
0.08601233,16.51968
0.08541456,16.17594
0.08540206,16.17594
0.08617965,16.35565
0.08615692,16.35565
0.4771772,19.37721
0.4776173,19.37721
0.06715671,16.65852
0.06694405,17.78065
0.110518,17.56394
0.1105159,17.56394
0.07904051,17.61702
0.07902982,17.61702
0.08261975,16.86055
0.08261689,16.86055
0.1101444,16.81161
0.1101866,16.81161
0.1110729,16.61146
0.1114131,17.0704
0.1113378,17.0704
0.1113599,17.598
0.1179696,17.5362
0.1179576,17.5362
0.1083714,17.32333
0.1083606,17.32333
0.1061958,15.94625
0.1061262,15.94625
0.1097389,17.52428
0.1097628,17.52428
0.1097869,16.26872
0.1097519,16.26872
0.08830331,17.76794
0.08843467,17.76794
0.08073015,17.38008
0.08074617,17.38008
0.3056455,18.42232
0.3055512,18.42232
0.1108838,17.26968
0.1109238,17.26968
0.08599669,17.63736
0.08601433,17.63736
0.1028288,17.66518
0.1028727,17.66518
0.1798346,17.51428
0.1798511,17.51428
0.03644178,14.81603
