z,mag_r,absmag_r
0.03967717,16.89052,-19.323909569764
0.03966805,16.89052,-19.3233958347069
0.03965886,16.89052,-19.3228775744599
0.03880359,15.73963,-20.4250356515011
0.03876963,15.73963,-20.4230792646026
0.03872382,15.73963,-20.4204373432328
0.03497559,15.39219,-20.5407080219878
0.03495137,15.39219,-20.5391643682074
0.04846352,14.01189,-22.6510707957795
0.04895712,14.75987,-21.9258916469454
0.04932433,16.83088,-19.8716905176246
0.04869162,15.63974,-21.0337906334584
0.04857118,17.49277,-19.1751804167078
0.03670454,14.9592,-21.0812970618695
0.03691775,15.644,-20.4094231928837
0.04956992,16.04519,-20.6685584053778
0.02827932,13.86828,-21.5921595038132
0.02692756,15.25067,-20.1011749842147
0.04846751,16.94633,-19.7168185404925
0.04855144,16.69684,-19.9702045850601
0.03320546,15.98864,-19.8285915440318
0.02965204,14.37234,-21.1932868910774
0.04189299,16.18733,-20.1486963890208
0.04713905,15.83829,-20.7623837451521
0.04742807,17.17846,-19.4359420488744
0.03991925,17.05193,-19.1761071232431
0.03773107,16.48769,-19.614375096035
0.04761638,16.53536,-20.0879532239866
0.04741508,17.48289,-19.1308982845893
0.04851382,15.96218,-20.7031124349385
0.01572432,13.62624,-20.5388271153073
0.01569979,13.29663,-20.8650004882005
0.01644947,14.35374,-19.910445508212
0.0264218,15.90891,-19.4009240901167
0.02589759,14.83166,-20.4338002081971
0.0448878,17.40805,-19.082734742492
0.03463766,14.62795,-21.2833146886816
0.03023139,16.13439,-19.4742020608171
0.02997938,15.34635,-20.2436550072119
0.03004584,15.68467,-19.9102540602695
0.0302913,16.16893,-19.4440646652302
0.02803263,15.07485,-20.3661582045089
0.04418772,17.03956,-19.4159698905536
0.04105999,16.6331,-19.6579644428319
0.04204927,17.09772,-19.2466457692307
0.04183692,16.98612,-19.3469056179461
0.04434335,16.36041,-20.1030064156618
0.0441335,14.73488,-21.7178912312722
0.04428797,17.4218,-19.0388079091269
0.03549653,15.96816,-19.9976952712572
0.04440684,17.19177,-19.2748499717185
0.04457631,16.01114,-20.4640313913759
0.04388199,16.4866,-19.9533561118041
0.01949208,14.64471,-19.993095083796
0.04336964,16.36077,-20.0528572086681
0.03924633,16.34091,-19.849110593196
0.04924212,16.55109,-20.1477331758401
0.04601371,15.29893,-21.2474648362276
0.04654283,16.50741,-20.0646666510032
0.04985715,17.4249,-19.301858422701
0.04416409,17.20527,-19.2490537504934
0.04356824,16.87396,-19.5499147267573
0.04357811,16.87396,-19.5504226218123
0.04239434,16.22051,-20.142153267215
0.04235342,16.22051,-20.1399902628598
0.04321793,16.41673,-19.9890452258516
0.04322178,16.41673,-19.9892447799735
0.04204427,15.3538,-20.9902914430687
0.04208481,15.3538,-20.9924496669929
0.04158058,17.19138,-19.1278882030306
0.04162121,17.19138,-19.1300744046098
0.0233682,15.69779,-19.340301435642
0.02335846,15.69779,-19.3393801931365
0.04046563,15.18692,-21.0715166546984
0.02936899,15.96063,-19.5837013524335
0.02938334,15.96063,-19.5847852799118
0.02937059,15.96063,-19.5838217205632
0.0293799,15.96063,-19.584525359086
0.02938166,15.96063,-19.5846582081039
0.03685568,16.90003,-19.1496366096076
0.03684237,16.90003,-19.148830789724
0.03684913,16.90003,-19.1492405029074
0.03685316,16.90003,-19.1494845813116
0.03685686,16.90003,-19.1497085601338
0.02304188,14.50921,-20.497806154666
0.02305035,14.50921,-20.4986182375049
0.02304723,14.50921,-20.4983192994162
0.02305145,14.50921,-20.4987239456395
0.02304748,14.50921,-20.4983434088007
0.0407685,16.4604,-19.8147170020982
0.04076311,16.4604,-19.8144209331438
0.04075434,16.4604,-19.813939944367
0.04074044,16.4604,-19.8131765364258
0.04077643,16.4604,-19.815152039854
0.02183668,14.12202,-20.7663312834552
0.02095049,14.5946,-20.2023212407783
0.02238842,14.73989,-20.2035657481191
0.02194243,15.16707,-19.7319476941698
0.04520764,14.82219,-21.684528416392
0.04528433,17.28572,-19.2248086284031
0.02450697,14.836,-20.3073029023757
0.02436138,13.43845,-21.691673501847
0.02446723,16.11504,-19.0246723313476
0.02773574,16.04485,-19.3725407866773
0.03276141,16.32446,-19.4628103251613
0.02848938,16.47346,-19.0033970582625
0.02848873,16.47346,-19.0033468734629
0.01384096,13.2398,-20.6450698912699
0.01386253,13.2398,-20.6484878256898
0.02290685,13.62326,-21.3707705147382
0.02288681,13.62326,-21.3688364862654
0.04250409,16.14026,-20.2281965174816
0.04246329,16.14026,-20.2260452291606
0.04252266,16.14026,-20.2291750509933
0.04290735,16.32085,-20.0687651434541
0.04288004,16.32085,-20.0673384927582
0.0428957,16.32085,-20.0681563316763
0.04296806,17.28261,-19.1101677904888
0.04286492,17.28261,-19.1047827267034
0.04291617,17.28261,-19.1074602963561
0.04302288,17.28261,-19.1130250189458
0.04273513,17.36154,-19.0190623772424
0.04272332,17.36154,-19.0184427824781
0.04063194,16.87368,-19.3939368202626
0.04065303,16.87368,-19.3950981355144
0.04325351,16.6794,-19.7282250213816
0.04325749,16.6794,-19.7284311717061
0.04326933,16.6794,-19.7290441092508
0.04427061,17.02213,-19.4375982518325
0.04430618,17.02213,-19.4393995233609
0.04432671,17.02213,-19.4404385588976
0.04323262,15.05375,-21.3527848203173
0.0432157,15.05375,-21.3519076783691
0.04325522,15.05375,-21.35395639844
0.02114757,13.17127,-21.6463050268914
0.02205177,14.21276,-20.6972389077828
0.02360805,15.57432,-19.4863455179944
0.02237451,15.41948,-19.5226064435437
0.03223076,15.2423,-20.5086378488374
0.03221027,15.2423,-20.5072234194067
0.04225384,17.04347,-19.3117583117787
0.04220041,17.04347,-19.3089243085907
0.04220703,17.04347,-19.3092756113863
0.02001371,15.39457,-19.3014495596578
0.04291785,16.05969,-20.3304751105105
0.04313659,16.13859,-20.2629662396093
0.04313343,16.13859,-20.2628017237351
0.04100682,16.56746,-19.7207059846199
0.0463065,16.35318,-20.207455245889
0.04601182,17.3767,-19.1695997539996
0.04155824,14.16714,-22.1509165671555
0.04155237,14.16714,-22.150600679983
0.04231261,14.52765,-21.8306934573109
0.04229229,14.52765,-21.8296178741514
0.02335213,15.75635,-19.2802219768588
0.04292617,16.35407,-20.0365255773559
0.03993504,17.01604,-19.2128783244788
0.02141141,12.70935,-22.1355907755097
0.04876465,16.57085,-20.1060432331271
0.048799,16.57085,-20.1076273229309
0.03646222,16.5353,-19.4904181897787
0.03648886,16.5353,-19.4920475059536
0.03879372,16.8472,-19.316899533653
0.03877712,16.8472,-19.3159429873111
0.0406868,15.76019,-20.510438357388
0.04069565,15.76019,-20.51092503782
0.03759922,16.20473,-19.8895203747345
0.03758542,16.20473,-19.8887006568235
0.04000779,16.3249,-19.9080875334566
0.03998435,16.3249,-19.9067765369122
0.03717804,14.8454,-21.2236984426572
0.03464941,16.84529,-19.0667382240471
0.04471736,16.16285,-20.3194025457587
0.03496497,16.38278,-19.5494422798617
0.04040727,16.65314,-19.6020739217493
0.04612088,17.01444,-19.5371766105506
0.0481449,17.25053,-19.3975965632394
0.01402101,13.87031,-20.0429357216539
0.03437203,16.85054,-19.0435754619082
0.03325998,13.77746,-22.0434271742154
0.04392307,17.12892,-19.3131409478833
0.04329193,17.09103,-19.3185766557953
0.04251887,17.35196,-19.0172713942035
0.04868324,15.99819,-20.6749440767481
0.03264282,13.9216,-21.8575980073969
0.02958489,15.71946,-19.8411304344736
0.01269793,14.40021,-19.2955745759196
0.04825059,16.38027,-20.2727894152275
0.0165755,14.32651,-19.9544550621398
0.02889151,16.09323,-19.4147204486899
0.04731469,17.38579,-19.2232419475947
0.0473381,17.38579,-19.2243536096252
0.03028,15.34291,-20.2692513077035
0.03028763,15.34291,-20.2698109069743
0.03693151,15.65049,-20.4037601249727
0.0408754,17.08942,-19.1915632936317
0.02820569,14.36883,-21.0858237921636
0.0285575,16.36049,-19.1216564055291
0.04828622,17.37826,-19.2764655820312
0.02491116,15.56929,-19.6102032894869
0.04142756,17.23926,-19.0717467311706
0.04088035,14.25892,-22.0223332059485
0.02815628,15.13136,-20.3194030937835
0.02548059,14.56644,-20.6630799642103
0.02546111,14.56644,-20.6613875150093
0.04979256,17.6053,-19.1185395606503
0.04979019,17.6053,-19.1184322766236
0.04581564,16.27365,-20.263063921702
0.04580671,16.27365,-20.2626261190488
0.03368315,16.14587,-19.7031569159941
0.04283113,17.21298,-19.1726514167805
0.04258388,15.15597,-21.216690066155
0.04094305,15.58498,-20.6996974004879
0.04112945,14.92857,-21.3662718658724
0.04167477,16.5654,-19.7589321656148
0.04174339,15.45217,-20.8758394745282
0.04147589,14.34813,-21.96548535508
0.0393748,14.98809,-21.2092388850958
0.03932728,14.98809,-21.2065395379229
0.03915144,15.57285,-20.6117628070579
0.0381741,14.76224,-21.3658943363683
0.04585354,15.49168,-21.0468903099182
0.02543155,14.64057,-20.584682653181
0.02544205,14.64057,-20.5855963665576
0.02596663,15.60537,-19.6659801664061
0.02599558,15.60537,-19.6684482255128
0.02596357,15.60537,-19.6657196450505
0.04751074,14.72878,-21.8895388513566
0.03466725,14.6558,-21.257375931287
0.03409113,16.10445,-19.7713912874071
0.04660941,16.88145,-19.6938333558753
0.03291777,16.6676,-19.1302602472295
0.02091974,13.47813,-21.3155506006594
0.04008131,16.41416,-19.8229351633068
0.04512895,17.40904,-19.0937697601303
0.0283389,15.30009,-20.1650120713476
0.03471375,16.4546,-19.4615601446734
0.02663516,15.81157,-19.5160800968702
0.04409122,15.70843,-20.7421987369859
0.04467805,16.63032,-19.8499574748909
0.02725071,14.94769,-20.430594239503
0.03480246,15.602,-20.3198433921008
0.02056724,14.44234,-20.3138483042557
0.02022904,13.84048,-20.8791403334222
0.04834679,17.10756,-19.5499814114137
0.04821439,15.01116,-21.640218502402
0.04642636,17.13684,-19.4296079872588
0.04706563,15.97529,-20.6218754615603
0.0470209,15.97529,-20.6197389994769
0.04639898,14.77322,-21.7919038942654
0.03232556,15.10612,-20.6513505343515
0.03230694,15.10612,-20.6500686686461
0.03253777,16.53224,-19.2397869395916
0.0466786,16.20297,-20.3756418715801
0.04537289,16.91842,-19.5964917781442
0.04558413,16.27265,-20.2526905766129
0.0454929,16.98539,-19.5354499131553
0.03258915,15.57521,-20.2003333253293
0.04524813,17.48801,-19.0207164995885
0.04616038,17.37012,-19.1834185354818
0.0455028,15.03907,-21.4822604968443
0.04505232,16.84444,-19.6545540251558
0.04545481,14.6261,-21.8928596521155
0.04709719,16.25494,-20.3437358215402
0.04530725,16.34764,-20.1640202052623
0.04464394,17.24075,-19.2378181881275
0.04436966,16.28286,-20.1818877841491
0.04486851,16.27951,-20.2103141989106
0.02156757,15.84824,-19.0127415751118
0.03315181,15.03618,-20.7774540281217
0.04573302,17.4189,-19.1137555007001
0.03345598,16.63731,-19.1966484422089
0.02162867,14.14822,-20.7190093719216
0.02172265,14.18067,-20.6961237235581
0.02238173,14.00479,-20.9380095739224
0.03494634,16.92427,-19.0067713768312
0.0389033,14.1986,-21.9718045641425
0.03926867,14.94807,-21.2432227574167
0.03925861,16.18881,-20.0019174398531
0.03956285,16.65439,-19.5535886378084
0.0391899,14.78253,-21.4042836285017
0.03894255,14.51736,-21.6553013602995
0.03789466,17.09688,-19.0148455193959
0.03775394,15.06335,-21.0400654503101
0.03789678,16.14185,-19.9699972729363
0.04571022,15.12742,-21.4041132547756
0.04683289,17.52929,-19.0567441842474
0.03036915,15.85222,-19.7664714843665
0.04880829,16.08707,-20.5918389641648
0.02575119,15.85824,-19.3946679141604
0.045821,17.19347,-19.3435037246811
0.03567812,14.85333,-21.1239060640242
0.03567892,14.85333,-21.1239561172288
0.02426993,15.93732,-19.184489142028
0.03290476,16.26245,-19.5345393794651
0.03966372,15.9853,-20.2283724039977
0.02986847,14.41511,-21.1666652008482
0.03324177,16.5307,-19.2889650066869
0.03323801,16.5307,-19.288713051369
0.03324947,16.5307,-19.2894805551547
0.03225286,16.24082,-19.511642236204
0.03223962,16.24082,-19.5107289701124
0.03224984,16.24082,-19.5114343808908
0.04805544,16.38461,-20.2593411560598
0.04028029,17.2137,-19.034467403096
0.040739,17.0423,-19.231203641947
0.04035956,14.66848,-21.5840915551099
0.04054264,16.83444,-19.4282506379724
0.04431408,16.46428,-19.9976531674774
0.04425474,16.46428,-19.994647641305
0.03816834,16.46185,-19.6659475860319
0.03817948,16.46185,-19.6665990773734
0.01395918,13.80385,-20.0996884326215
0.04877417,16.43951,-20.2378297530688
0.04833675,15.40552,-21.2515521662377
0.04867011,17.21602,-19.4565149986298
0.04788761,16.43682,-20.1992652399004
0.04938443,16.43676,-20.2685538245172
0.04937426,17.33232,-19.372527030027
0.04379669,15.75811,-20.6774870659067
0.04382259,15.75811,-20.6788128768319
0.04521481,16.36533,-20.1417517869313
0.02667696,15.66935,-19.6617785802966
0.02624274,13.61492,-21.679858806969
0.03350778,14.61358,-21.223822279101
0.048972,16.70308,-19.983367221345
0.04460259,15.7431,-20.7333885642279
0.04466079,16.30181,-20.1776028644596
0.04450634,15.79453,-20.6771147001402
0.03194864,15.79063,-19.9407553729863
0.03883329,17.14023,-19.0261514011753
0.0465313,17.0799,-19.4916158138374
0.04106726,16.31211,-19.9793465431546
0.03920845,16.15646,-20.0314062676736
0.03922279,16.15646,-20.0322237186508
0.03919777,16.15646,-20.030797555473
0.03867495,14.90269,-21.254563565769
0.03866136,14.90269,-21.2537779027077
0.03866505,14.90269,-21.2539912422079
0.04064278,17.12638,-19.1418271214321
0.04062915,17.12638,-19.1410770609917
0.04063096,17.12638,-19.141176549847
0.0399189,15.93274,-20.2952725372892
0.03972162,16.1607,-20.0562334490195
0.04930286,16.54076,-20.1608317227059
0.04949602,16.7653,-19.9450963681192
0.04180639,14.65061,-21.6807825431865
0.03969164,15.57492,-20.6403225038793
0.0468175,16.2619,-20.3233909454752
0.04674261,15.57535,-21.006348383339
0.04756073,17.14192,-19.4787668910589
0.03831249,16.5861,-19.5501167606658
0.04393219,15.64808,-20.7944408409362
0.04393206,15.64808,-20.7944339959474
0.01963193,14.3024,-20.3511634020635
0.019646,14.3024,-20.3527426466982
0.04417453,14.99374,-21.461115570826
0.04417825,14.99374,-21.46130468918
0.04461693,16.22117,-20.2560431752216
0.02753818,14.82903,-20.5725152592775
0.01680718,12.96965,-21.3418495332158
0.01666071,15.06015,-19.2320946947485
0.01612927,13.71665,-20.5043063413907
0.02617838,14.82499,-20.4643483129658
0.0322598,15.13232,-20.6206225133705
0.04434437,15.8966,-20.5668697301829
0.04420754,17.22738,-19.2291570038344
0.03308931,16.1729,-19.6365308285278
0.04426703,16.84789,-19.6116646189567
0.0443134,17.09289,-19.3690122437315
0.04490629,17.01463,-19.4770800783573
0.04511794,15.90938,-20.5928864173837
0.04526811,15.48744,-21.0222796090283
0.04637318,16.61795,-19.9459185073593
0.04778541,16.61014,-20.0211377787746
0.04808245,17.08513,-19.560079234562
0.03465885,15.08781,-20.824821012461
0.0411674,16.09253,-20.2043821653973
0.03506736,16.42675,-19.5119922131335
0.03535912,16.3793,-19.577907571115
0.03868457,16.94274,-19.2150703648975
0.0386847,16.94274,-19.2150781106894
0.03884552,15.53507,-20.6320178691873
0.03885582,15.53507,-20.6326103140376
0.03056231,16.54435,-19.088426515325
0.03056228,16.54435,-19.0884239426737
0.01742386,15.34199,-19.0487845584255
0.01741113,15.34199,-19.0471757858808
0.03842692,15.91913,-20.223743414611
0.03844467,15.91913,-20.2247749009473
0.03843992,15.91913,-20.2244991038808
0.03838872,15.91913,-20.2215216762918
0.03844689,15.91913,-20.2249041288263
0.03952534,16.72005,-19.4858132649436
0.03957003,16.72005,-19.4883392924983
0.03956142,16.72005,-19.487853045343
0.03955543,16.72005,-19.4875142955027
0.04039943,16.50524,-19.7495374842292
0.01824617,14.71754,-19.7747500327906
0.03165198,16.58208,-19.1285615467791
0.03026359,15.38072,-20.2302419259185
0.04741961,17.11534,-19.4986686180266
0.04735448,16.05653,-20.5543870189993
0.04092271,15.22272,-21.0608519785591
0.04187158,16.06855,-20.2663244756333
0.03963418,16.74243,-19.4695816737119
0.04079396,16.07882,-20.1976943763338
0.04077952,16.07882,-20.1969020514271
0.03964696,15.66523,-20.5475029170624
0.03967537,15.66523,-20.5491041960036
0.0463822,16.85894,-19.7053635026291
0.04634762,16.61812,-19.9445162479138
0.02361389,14.44092,-20.6202903064338
0.02115867,15.54494,-19.2737977039081
0.02115715,15.54494,-19.2736387923337
0.03610851,16.14861,-19.855368307856
0.0360979,16.14861,-19.8547128836936
0.02977579,15.58382,-19.9910527048779
0.02980063,15.58382,-19.9929043444061
0.0454879,15.96466,-20.5559361093152
0.0454503,15.96466,-20.5540799936492
0.04781907,17.19349,-19.4393674754602
0.04519149,16.61603,-19.8898936313534
0.04392254,16.05319,-20.3888360637234
0.04477293,15.86177,-20.6232733505817
0.04521288,17.46401,-19.0429675092393
0.04465526,17.24137,-19.2377707480053
0.04448668,15.57013,-20.9005205821767
0.04419576,17.11494,-19.3409933523123
0.02071127,14.0175,-20.7540777769262
0.02128946,14.69396,-20.1383756825146
0.04526507,16.77433,-19.7352447715506
0.04429551,15.26136,-21.1996293973858
0.0443248,14.76611,-21.6963618276623
0.04490028,15.97672,-20.5146881897135
0.04469905,17.27473,-19.2066047822577
0.03307009,16.57458,-19.2335615956635
0.04497855,15.72878,-20.7665382655525
0.0269651,14.79125,-20.5636834401761
0.02469433,14.20076,-20.9593918965108
0.02587799,16.26052,-19.0032636541975
0.04680105,17.25945,-19.3250561388068
0.04824278,14.77565,-21.8770437215765
0.04810036,16.57778,-20.0682715932679
0.03847169,15.85656,-20.2889159335136
0.0384669,15.85656,-20.288637728883
0.01783417,13.64126,-20.8007496995218
0.01786014,13.64126,-20.8039535050606
0.03809563,15.65853,-20.4650018660763
0.03809677,15.65853,-20.4650691320112
0.03809364,15.65853,-20.4648852379942
0.03810489,15.65853,-20.4655449603205
0.03810148,15.65853,-20.4653449453937
0.03914565,15.08833,-21.0959549108309
0.03916436,15.08833,-21.0970230256349
0.03915642,15.08833,-21.0965697276066
0.03929566,16.66421,-19.5286267757337
0.03930132,16.66421,-19.5289484235859
0.0393091,16.66421,-19.5293907747323
0.03932818,16.53613,-19.6585561100505
0.04965409,14.82189,-21.8956809746973
0.04644625,16.76803,-19.7993766669664
0.04161302,17.03967,-19.2813348965924
0.04158383,17.03967,-19.279763868251
0.03949982,16.34402,-19.8603933009962
0.04043997,14.76858,-21.4884393248369
0.04247662,17.056,-19.3110113165109
0.03804831,15.71517,-20.4055921324159
0.04272924,16.86909,-19.5112004767355
0.0364438,15.72129,-20.3033026216839
0.03769785,15.24353,-20.8565622210418
0.03722969,15.8974,-20.1748026763214
0.03890624,16.4123,-19.7582694958303
0.03780127,13.70318,-22.4030325878748
0.03489407,16.75154,-19.1761668673242
0.01403548,14.2246,-19.6909051381086
0.03962898,15.7037,-20.5080141484349
0.03696058,13.75482,-22.3011875455083
0.03696246,13.75482,-22.3013015821442
0.03692823,13.75482,-22.2992338707515
0.03660116,16.67643,-19.3577746174014
0.03657492,16.67643,-19.35617449074
0.02163493,14.85687,-20.0109974431994
0.02162328,14.85687,-20.0098075963319
0.04592009,15.75962,-20.7822058248482
0.04589489,15.75962,-20.7809736154432
0.04593957,15.75962,-20.783158456585
0.03615863,16.44027,-19.5668014676762
0.03614837,16.44027,-19.5661685357668
0.03595289,15.98081,-20.0135288198464
0.03601329,15.98081,-20.0172723720829
0.04386208,16.47887,-19.9600691447542
